# Pathway	R1-1	R1-2	R1-3	R1-4	R1-5	R2-1	R2-2	R2-3	R2-4	R2-5	R3-1	R3-2	R3-3	R3-4	R3-5	R4-1	R4-2	R4-3	R4-4	R4-5	R5-1	R5-2	R5-3	R5-4	R5-5	R6-1	R6-2	R6-3	R6-4	R6-5	S1-1	S1-2	S1-3	S1-4	S1-5	S2-1	S2-2	S2-3	S2-4	S2-5	S3-1	S3-2	S3-3	S3-4	S3-5	S4-1	S4-2	S4-3	S4-4	S4-5	S5-1	S5-2	S5-3	S5-4	S5-5	S6-1	S6-2	S6-3	S6-4	S6-5
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	33.5493569440	82.2241964607	113.1882649338	75.1330327233	103.2578366668	94.4803864838	50.9292569529	79.3245147545	0	25.8768829710	0	89.7889502242	91.5725593330	87.8350780865	73.8801134316	125.5721300103	116.6746949868	103.6371829654	81.2289146642	121.1140918907	91.5264554532	95.2804247068	140.6204014766	114.1873635327	131.3834842060	34.3417942309	93.4079338976	83.3752528214	94.6044398464	154.4663157884	27.3026472221	44.7654796287	0	48.1226515386	45.3822001454	71.5708267155	46.7094837782	0	80.2748473434	0	0	48.7391654058	50.3040367066	0	96.4203635882	0	37.4968303591	9.1617604360	0	19.8557802586	13.0134190936	22.4116668380	13.5650321053	0	0	59.2064941025	0	10.6169508447	0	25.8436495943
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis|unclassified	33.4182949126	82.0448151431	73.8864082801	75.0696583983	36.3484102049	24.2835799526	7.3873319429	77.5347226272	0	25.7523547061	0	0	0	39.5594508557	26.3074747193	124.7847658490	115.8102367670	0	19.6901875186	25.7746177029	47.9214030198	68.1514624753	27.7517127016	53.6666837616	0	34.1962123123	15.1405310583	31.8354133304	71.9467490879	41.9703585921	27.3016918294	44.7630816322	0	48.1185330386	45.3805030386	71.5675658354	46.7073852858	0	80.2644423299	0	0	48.7372713759	50.3028293196	0	96.4165400848	0	37.4948883547	9.1616112004	0	19.8552054967	13.0130327984	22.4099728543	13.5647182121	0	0	59.2026287282	0	10.6166433608	0	25.8426972668
PWY-7337: 10-cis-heptadecenoyl-CoA degradation (yeast)	41.7381646196	31.9920505483	33.1241542528	28.4696617273	44.4657724922	44.8893361819	55.0864248690	42.1045939660	18.2988838167	34.8799576206	37.5801827336	57.5508799706	33.7571130977	37.0771266581	58.1474221015	57.0280033851	54.7150208893	90.9684532397	54.3816696590	81.9577669412	52.1230137536	41.1005484223	51.3943946014	104.8275952268	95.8178307907	36.9796434959	39.8985095743	51.8847742860	68.3934960632	90.0563077455	25.6694089431	27.8373394159	24.7248265427	26.7838123076	28.5908330990	36.0593084580	27.1345656896	34.5990078509	35.2736927854	41.9168930228	58.5594366419	33.6866262816	85.0695741153	44.7538468980	95.2084555927	54.1052331882	49.0430065532	37.8921371229	45.7267549350	47.5781572683	61.3946196323	30.8294149405	22.3022197358	44.8445907226	48.7888898332	31.7171184369	26.1818875434	23.4873255885	30.4757779228	40.4987002697
PWY-7337: 10-cis-heptadecenoyl-CoA degradation (yeast)|unclassified	39.0177672243	31.9802000195	30.7506777443	28.4556672255	41.1244272381	43.0344026347	33.6307691656	39.7547375412	17.5588584923	25.5491301282	35.3324836372	55.5390070253	26.5253370824	31.3669168020	58.1157343625	56.1657359229	52.7855553682	87.1796959189	49.4724774261	81.8764132506	44.4111296007	35.6183242992	47.0465548964	68.1943709845	58.7398431490	34.9445644740	37.0899845913	49.6969907665	66.7210473769	66.4890532573	25.6694089431	27.8354462323	24.7228926904	26.7794014743	28.5863913856	36.0593084580	27.1325903589	34.5923589496	35.2687557352	41.9096731491	58.5467306402	33.6836881172	85.0385015715	44.7448084606	95.1894653795	54.0957464097	49.0330042974	37.8814804474	45.7198613760	47.5681644997	60.5550791303	30.8249950173	22.3008389294	44.8372895820	48.7769630291	31.7115521947	26.1776163362	23.4832790283	30.4698507462	40.4920908404
PWY-7338: 10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)	41.7381646196	31.9920505483	33.1241542528	28.4696617273	44.4657724922	44.8893361819	55.0864248690	42.1045939660	18.2988838167	34.8799576206	37.5801827336	57.5508799706	33.7571130977	37.0771266581	58.1474221015	57.0280033851	54.7150208893	90.9684532397	54.3816696590	81.9577669412	52.1230137536	41.1005484223	51.3943946014	104.8275952268	95.8178307907	36.9796434959	39.8985095743	51.8847742860	68.3934960632	90.0563077455	25.6694089431	27.8373394159	24.7248265427	26.7838123076	28.5908330990	36.0593084580	27.1345656896	34.5990078509	35.2736927854	41.9168930228	58.5594366419	33.6866262816	85.0695741153	44.7538468980	95.2084555927	54.1052331882	49.0430065532	37.8921371229	45.7267549350	47.5781572683	61.3946196323	30.8294149405	22.3022197358	44.8445907226	48.7888898332	31.7171184369	26.1818875434	23.4873255885	30.4757779228	40.4987002697
PWY-7338: 10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)|unclassified	39.0177672243	31.9802000195	30.7506777443	28.4556672255	41.1244272381	43.0344026347	33.6307691656	39.7547375412	17.5588584923	25.5491301282	35.3324836372	55.5390070253	26.5253370824	31.3669168020	58.1157343625	56.1657359229	52.7855553682	87.1796959189	49.4724774261	81.8764132506	44.4111296007	35.6183242992	47.0465548964	68.1943709845	58.7398431490	34.9445644740	37.0899845913	49.6969907665	66.7210473769	66.4890532573	25.6694089431	27.8354462323	24.7228926904	26.7794014743	28.5863913856	36.0593084580	27.1325903589	34.5923589496	35.2687557352	41.9096731491	58.5467306402	33.6836881172	85.0385015715	44.7448084606	95.1894653795	54.0957464097	49.0330042974	37.8814804474	45.7198613760	47.5681644997	60.5550791303	30.8249950173	22.3008389294	44.8372895820	48.7769630291	31.7115521947	26.1776163362	23.4832790283	30.4698507462	40.4920908404
PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	59.2051537949	38.8126073569	45.4380276553	36.1122077391	71.0356509209	62.1938480822	69.5322237810	58.7475610366	24.6217248456	49.0174702207	43.5211456118	66.9065824404	44.5340935412	41.9150204856	53.4159740872	75.3725732214	60.9900012273	100.8003594728	64.8323552988	89.3338068301	84.0737927560	57.7499077035	63.7287019844	178.5659772845	174.0856566768	60.7255561065	50.1520108583	89.7959317399	97.4133068210	139.8222804440	41.9561932640	48.6464198490	33.7638997941	33.5790763271	34.7709511022	43.7554986970	37.7804416732	39.5063014985	44.9309174758	63.4203602272	59.3603991466	34.9637253399	82.3003903583	39.8636202641	98.1057878746	49.7243832876	58.0633531979	40.4428955676	52.1059559097	37.9043071893	87.6435184883	41.1776942531	25.3069909975	43.2484328422	59.3057026397	53.6127303767	42.8872633934	27.1897907043	35.6091490066	48.9881039957
PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5748884874	10.1350578531	0	0	0	0	6.5020200349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)|g__Pseudomonas.s__Pseudomonas_putida_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8683098996	6.4989038570	0	0	0	0	9.8418784552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)|g__Stenotrophomonas.s__Stenotrophomonas_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1145296361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)|unclassified	50.6224779733	38.7827185382	38.4577595398	36.0736302943	58.1062581583	56.4179764396	55.6951957449	51.4705239234	22.4402277303	40.9178937481	38.6409579131	61.7986116831	27.5482143049	30.9839287158	53.3701472573	72.8389467750	57.0080718071	71.8840036554	53.9011745324	73.0705587543	56.8006022919	39.0074223064	53.2649035155	78.2880080978	66.9212621555	52.1722638093	43.1167174768	78.0507000672	91.7951193658	68.7034563819	41.9561932640	48.6365100849	33.7577182116	33.5671936479	34.7596910588	43.7554986970	37.7738776897	39.4914435568	44.9171875709	63.3920350361	59.3380210858	34.9582997103	82.2505465927	39.8513282492	98.0712269878	49.7106486118	58.0393239582	40.4220895047	52.0906133347	37.8934354866	84.7674905511	41.1641794066	25.3039432749	43.2367929663	59.2755001126	53.5854751945	42.8676225323	27.1804959022	35.5952795340	48.9715283610
PWY-7345: superpathway of anaerobic sucrose degradation	1184.8055217777	911.3333132259	772.8186857622	765.4279184899	813.5323186628	1093.8331136670	687.0713726753	1658.4748308195	624.5597034421	1000.4807709794	509.1312539860	811.9822927205	889.9986057018	773.2170387974	823.3822887893	998.6862928371	858.4929172134	845.4723072165	805.4125826061	935.2235359810	1597.7138742087	912.4251032243	1026.5879985418	1118.9687085813	1146.9800617450	1208.5841440125	1121.3528020173	904.5714337497	1086.8232142466	979.3373115179	686.8233348967	653.8375882956	635.5875878742	768.0194171252	518.4855208137	704.3128507876	697.7606211856	559.5238254827	638.4034817200	595.9852350509	656.4149011185	793.3868253990	921.0825747522	610.9945487872	1128.9833308306	616.3737151299	644.8957717713	651.4171905041	816.4003506948	656.9749552987	866.9402294972	652.9383971538	698.7296287237	711.0205912243	636.1773016649	747.5176335408	860.7134326254	545.8749392340	774.9676465862	720.1243542800
PWY-7345: superpathway of anaerobic sucrose degradation|g__Enterobacter.s__Enterobacter_mori	0	0	3.7843236214	0	0	0	0	15.8227401754	0	9.5240231107	0	0	0	0	0	0	0	0	0	0	5.3128640273	0	0	0	0	0	0	0	0	5.8493124723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation|g__Ewingella.s__Ewingella_americana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4815030733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation|g__Klebsiella.s__Klebsiella_grimontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.8353348996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5882207584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation|g__Klebsiella.s__Klebsiella_variicola	46.9401976581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3032870543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation|g__Pantoea.s__Pantoea_sesami	0	0	18.0290022800	0	11.9004730930	9.7383813439	43.4163108290	86.3005030941	11.3764208146	10.2470741865	0	0	94.7640377046	24.0812713861	0	18.2639234284	0	16.0864770677	0	15.5553183969	198.8439046425	32.8131784833	36.3497726749	31.1741047803	14.0347954457	51.0592761752	0	0	0	6.2627708335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation|unclassified	628.1435058634	803.4436502958	576.2209099624	688.6125441040	609.1248999157	793.0518960547	474.7684076272	800.1028749701	415.4852271921	541.2225488515	494.7387448390	744.8073208017	557.3496986211	592.9770226416	764.9152919269	859.7702898023	798.7832558078	781.2245096280	724.6150375770	794.0354441177	505.7469905984	688.5713441707	858.1668114309	802.2342906122	875.0770990555	891.2839691961	1014.3924621076	808.5522522003	937.1356461093	786.9679052163	685.4088645666	649.0273679355	634.6159293354	765.1439056876	517.8242558779	703.8977391753	696.9227362692	558.8397128190	637.2689915883	594.9275275920	656.0429091951	791.7776433000	919.9534153017	610.6146459880	1126.3127217090	614.8180446813	643.0076664467	649.4429144079	812.9449682141	655.9323162005	856.0799875419	650.1480781600	695.7390197713	708.5770562658	635.0553332110	746.4551482429	850.2562422259	544.6846447736	770.5961498977	717.6254519049
PWY-7347: sucrose biosynthesis III	14.3993413289	12.3339316897	14.8491185769	7.6516110720	12.5972529353	28.9830215350	4.9791398525	18.9946223322	8.4590242358	6.3912424646	14.8030187105	8.1511317938	15.1606809895	12.3662935270	0	15.5617789203	12.3230587802	7.4643710602	10.2574505625	13.7381088308	8.8361001653	19.1173976496	15.5826188855	19.9036147966	7.4668507389	16.5678237090	16.3857254467	24.2325910332	33.3818097076	17.2135133843	13.1086277079	12.8714671174	7.8402731507	19.4439591005	7.4155566930	12.6377371556	11.9694196617	11.1621207709	7.0782617472	6.1422044844	0	0	0	8.4708455895	7.7742309305	0	15.7707943463	0	7.4157417595	0	11.6803387600	11.7791207674	9.8831579283	11.1732518153	5.9849670735	17.3049726553	13.7549932724	12.2254822571	21.9114436827	16.8637845147
PWY-7347: sucrose biosynthesis III|unclassified	14.3902269798	12.3308521689	14.8425627838	7.6506277413	12.5934737325	5.3208571223	4.9780008206	18.9703582835	8.4575622605	6.3883607794	14.8025819599	8.1506921836	15.1546379685	12.3649460481	0	15.5596782096	12.3212688580	7.4640561345	10.2562728917	13.7363488659	8.8304783139	19.1058045291	15.5776432968	19.8865592321	7.4657074065	16.5584619461	16.3834445128	24.2233829650	19.4623174489	17.2093907825	13.1082742232	12.8711449863	7.8401544012	19.4429448102	7.4154666759	12.6376898111	11.9693800770	11.1619285374	7.0782369630	6.1421987801	0	0	0	8.4707987756	7.7742151697	0	15.7706921346	0	7.4154896811	0	11.6800175845	11.7786130397	9.8829063125	11.1729287287	5.9848812305	17.3045147076	13.7543575746	12.2249662500	17.7274067007	16.8635482761
PWY-7356: thiamine diphosphate salvage IV (yeast)	269.6983599876	234.5024746779	211.2225910072	212.3018923278	273.4572847643	311.2320272552	160.5410376860	389.3418750191	135.2832427410	235.8496694060	179.1500802190	228.5954386453	261.0679633861	223.7568172162	223.4288632254	264.9318385768	267.0696922185	274.4827211137	283.2124101596	246.5297406944	389.0610379285	300.7926817824	286.5235838585	329.5911473948	288.7408062153	246.5397259718	248.8742260996	232.3357412964	346.4357377283	267.5425860453	195.2441509027	158.4368087207	162.5445538255	202.5863625867	187.9817182535	188.9357024733	164.4317722188	154.2889024134	136.7635311590	172.8860323881	240.8955200083	238.6728673698	296.3226817136	227.7343911568	355.8203964649	249.9342294296	255.9176337121	194.7315600894	222.7927051789	170.4043925015	327.5714014418	177.8788027799	213.7396190378	221.7659708393	158.5384141324	226.2093019203	214.5732581540	151.1958411356	200.1435501746	177.9425549908
PWY-7356: thiamine diphosphate salvage IV (yeast)|g__Klebsiella.s__Klebsiella_grimontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0615896465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7356: thiamine diphosphate salvage IV (yeast)|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6166593982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7356: thiamine diphosphate salvage IV (yeast)|g__Klebsiella.s__Klebsiella_variicola	17.8296805635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	191.9861187839	192.3721052749	156.3248193736	195.1543762080	206.2992505671	215.9114795887	109.1755479346	193.5677178093	118.7331317604	159.1628159726	171.8607985443	209.6832528676	193.1414400630	190.3541772151	210.7569609288	251.2028377175	254.4882088529	258.4027346068	279.8395294103	225.5227894050	180.8163305835	211.6637784698	230.4626244874	236.7714403741	258.3131466805	194.6504187173	230.7267098425	175.7565515035	299.9748426208	226.4082889038	188.1201005430	158.4368087207	159.7761365177	198.4611070040	184.2202065705	188.9357024733	164.4317722188	144.9447614506	136.7635311590	172.8860323881	235.9986680416	234.7530401169	290.2571700816	227.7343911568	349.5391612363	247.3261910361	249.3712889047	192.6147594494	222.7927051789	170.4043925015	327.5714014418	171.6718006885	208.8782573114	221.7659708393	158.5384141324	222.3380848186	209.7014705455	144.8772983098	200.1435501746	177.9425549908
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	595.8790947916	551.0579648221	591.5953454801	537.6415767552	626.8969974180	710.3823950979	437.7582180106	911.7059021474	399.4667031998	783.8446855382	395.5737367808	480.5119506738	547.0758121439	508.7526714725	456.1745430974	688.1369986611	618.0988985771	539.5747463358	487.7036182665	533.3796497476	1001.7614709515	545.6214943855	749.9789332666	708.8830615145	669.9595552099	711.8727523227	636.5503277267	594.0351309091	700.8457830693	626.4705261873	498.8681123774	510.4772231297	419.5981231729	495.0778366147	480.2919566001	556.2112886245	443.3287967354	483.9767994494	419.5302081150	518.6847783930	522.3496039096	494.1969707213	696.1038400720	453.2258767770	773.6552073452	535.4562354234	515.7840641287	419.5544036369	480.2578458394	436.9342901113	796.7656739105	399.8658823854	551.0007433740	548.4122503450	436.0344709065	583.3309613594	499.4122484667	432.9099784668	471.7650773106	533.6069585691
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Burkholderia.s__Burkholderia_anthina	0	0	0	0	0	0	0	20.9562052309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Burkholderia.s__Burkholderia_cenocepacia	42.6764730761	26.9689139102	14.8259362831	7.5692723586	21.8813662639	34.0140000740	21.5735519722	71.2483537613	0	182.8127754924	0	9.6455416824	0	0	0	0	0	0	0	0	177.3184122421	23.5546212786	6.5543971471	10.2466602663	0	5.0048263151	0	38.5826238630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Burkholderia.s__Burkholderia_cepacia	0	0	0	0	3.1364614401	7.3596202045	3.2797204014	11.9599616296	0	7.0767994492	0	0	0	0	0	0	0	0	0	0	0	0	2.3748268355	0	0	2.5934630695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Burkholderia.s__Burkholderia_reimsis	0	0	0	0	0	0	0	12.0634707260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3861506129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Enterobacter.s__Enterobacter_mori	0	0	0	0	0	0	0	0	0	14.2491890972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Ewingella.s__Ewingella_americana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4256037393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Klebsiella.s__Klebsiella_grimontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4294062073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3113288151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Klebsiella.s__Klebsiella_pneumoniae	2.0071593860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Klebsiella.s__Klebsiella_variicola	19.8772325598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Pantoea.s__Pantoea_agglomerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5429891402	3.7977688108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Pantoea.s__Pantoea_allii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Pantoea.s__Pantoea_ananatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1081208588	7.8891201379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Pantoea.s__Pantoea_sesami	0	0	30.6654400491	0	17.8991014342	0	31.8192815072	99.6459234465	0	0	0	0	102.6127766939	12.5091082258	0	0	0	17.4932131409	0	14.8784169319	126.0090635744	31.8044913722	28.9706480206	35.0747231048	13.4294737108	59.2905669873	0	0	0	13.0849613812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Variovorax.s__Variovorax_paradoxus	0	0	0	0	0	0	0	22.8740239469	0	18.5781116137	0	0	0	0	0	0	0	0	0	0	14.3291431345	0	0	21.7589324337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	483.2958820289	481.2858464709	464.8067459365	506.2466421518	525.0954490005	612.8536919478	345.5592692426	469.7766138850	349.8865025688	416.2265815878	395.0141996336	464.0036277631	403.4117461219	468.2265932383	442.2424280938	622.6333105548	588.5428709409	503.9369058864	475.8327490230	491.3851046811	455.2232264511	446.3782971203	653.4219315202	532.5971302237	627.2238391324	553.3769970236	611.4915959701	525.3239808158	642.0067538044	582.6053178690	498.6535136117	510.4772231297	419.4506387662	495.0778366147	480.2919566001	556.2112886245	443.3287967354	483.6075148797	419.3810989004	518.3566675857	522.1667530654	494.1969707213	696.1038400720	453.2258767770	773.5617707655	535.4562354234	515.6925774395	419.5544036369	480.2578458394	436.9342901113	796.6007766340	399.7336420080	550.5836381291	548.4122503450	435.8712987150	583.1558903793	498.8503022431	432.5231559386	471.7650773106	533.6069585691
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	992.1802672479	1184.4000462748	1105.5884947866	1038.3859828970	1062.7448161010	1200.7682238858	822.2565247485	818.4495473284	786.5642210827	778.3557948260	1175.4095637649	1337.4030650793	1138.7828085987	1264.4981010908	1330.6537782264	1463.3913992680	1241.7553373418	1466.4532223976	1203.4131459519	1135.8733006925	830.6718689408	896.2669534576	1161.6898547164	772.9991495637	1133.4016499548	882.4206931309	1242.0838480643	985.8229335404	1206.7711160219	1214.7961213046	1607.5839231711	1601.5956568827	1567.1247962282	1539.8253764262	1499.0004728098	1682.2427369408	1488.7590126929	1264.1997999642	1490.0970136619	1479.0751096848	1733.4667547798	2035.5416705035	2317.6562096376	1636.8525528001	2852.6248912693	1722.1331054540	1544.3824509669	1439.4432615627	1498.6163312324	1414.9901692905	1903.3389908485	1176.7843726129	1362.5047500240	1458.6249204337	1246.7289935479	1784.5699476015	1395.9724370129	1251.0561708775	1412.0063974600	1467.4172705407
