# Pathway	R1-1	R1-2	R1-3	R1-4	R1-5	R2-1	R2-2	R2-3	R2-4	R2-5	R3-1	R3-2	R3-3	R3-4	R3-5	R4-1	R4-2	R4-3	R4-4	R4-5	R5-1	R5-2	R5-3	R5-4	R5-5	R6-1	R6-2	R6-3	R6-4	R6-5	S1-1	S1-2	S1-3	S1-4	S1-5	S2-1	S2-2	S2-3	S2-4	S2-5	S3-1	S3-2	S3-3	S3-4	S3-5	S4-1	S4-2	S4-3	S4-4	S4-5	S5-1	S5-2	S5-3	S5-4	S5-5	S6-1	S6-2	S6-3	S6-4	S6-5
ko03010	1096.1015679766	938.9819753343	833.8564955614	762.9998052562	881.8799942202	1053.6110957881	672.1580606488	1588.1488902971	628.8731129857	1081.8955527317	644.9766883880	817.0936700441	806.4032177193	722.7963713195	651.6589245240	799.5312312424	810.3190209749	703.4669396488	734.4123611845	888.1345383099	1288.5894581759	1045.7915907658	1047.6391816896	1348.1475776207	957.6224112470	1076.0234208622	1017.6250523404	952.7557547190	1090.0964876545	1013.2790333115	625.8357284182	644.7759517554	568.7891542477	704.0695443006	513.8901185162	593.1088795235	607.9769914798	596.2693910355	569.0169926619	563.5918198835	464.8987340161	608.9752334509	681.7394688633	458.1742184231	801.0464420838	515.9134874955	522.9851170947	513.5040102513	616.6104169139	530.3236982530	819.5875088546	577.8629242795	631.3343945273	669.7807881570	607.4128198114	666.8112296676	743.9888730508	548.4092917363	682.4649414834	653.2794463544
ko03010|g__Achromobacter.s__Achromobacter_marplatensis	0	0	0.5416838689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9715722780	0.7309941520	0	1.1585131756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Achromobacter.s__Achromobacter_mucicolens	0	0	1.7375974016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0.2536842488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1474271850	0.0490773459	0	0.3672725604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	1.7236522416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Acinetobacter.s__Acinetobacter_baumannii	2.6923174372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Acinetobacter.s__Acinetobacter_bereziniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8096377761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Acinetobacter.s__Acinetobacter_calcoaceticus	2.8371549713	0	0	0	5.0948991227	4.1459162638	0	5.9213002159	1.8292192394	0	0	0	0	0	0	0	0	0	0	0	0.6695801767	2.4668378751	0	0	0	0	4.1259249239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Acinetobacter.s__Acinetobacter_oleivorans	0	0	0	0	24.0126957197	12.3421523010	0	20.4207829874	9.6420823681	0	0	0	0	0	0	0	0	0	0	0	2.4093689925	7.4520104319	0	0	0	0	9.6796423074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Acinetobacter.s__Acinetobacter_pittii	4.6526626818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Acinetobacter.s__Acinetobacter_soli	0	0	0	0	0	0	0	1.0146485656	0	0	0	0	2.1254713780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4127608051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Agrobacterium.s__Agrobacterium_fabrum	0.8456485127	0	0	0	0	0.5256471370	0	0	0	0	0	0.8069185770	0.1174559708	0.0981546918	0.1085069444	0.1900497557	0.2670940171	0	0	0.5832653801	0	0	0	1.0463415018	0.1985634807	1.3804652169	0	0	1.2521732222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Agrobacterium.s__Agrobacterium_rhizogenes	0.6542139237	0.3174969003	0.4409196454	0.5854858556	0	0.2573905253	0	1.4662783917	0.5782474969	0.2488564977	0.2504073821	0.1285382850	0.5301879943	0.5935129151	0.7563978536	0.2002014049	0.3657585878	0.6986304826	0	0.5581895566	0.1446139351	1.8708206789	0.6858303256	1.4543003472	0.4576684786	2.4355525107	0.4129750540	0.8681513606	1.3848369424	0.4819853623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Agrobacterium.s__Agrobacterium_tumefaciens	1.4345279155	0	0	0.6523776802	0	0.6641120108	0	1.1918895480	0.3300979281	0.4192005525	1.1102485881	0.2306169165	0.8534516001	0.2736723850	0.1537003908	0.0554355902	0.5138394301	1.2056211702	0	0.3118049040	0.3636981404	0.7938740287	0.4272913167	1.5368129156	0.2383341226	2.1068640245	0.3258523952	1.8037645781	2.2028347174	0.3444772278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Arthrobacter.s__Arthrobacter_sp_FB24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.4264670206	0	0	84.4046564528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Arthrobacter.s__Arthrobacter_sp_RC1_1_241	13.8812300868	8.2492851154	3.9008073033	12.5529758265	0	22.6618180010	14.5092447721	38.4530576274	22.5777830087	24.3122734178	0	0	0	0	0	0	0	0	0	0	0	11.5788411984	0	0	0	14.7358659777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Arthrobacter.s__Arthrobacter_sp_Soil761	17.5987521999	8.1992110268	4.2393586211	11.5631601270	9.2923772730	14.8383985797	15.9484941236	28.5831557697	24.6216681514	16.5758151698	35.4089565233	56.6936550809	50.2902354053	38.0328823291	36.1728708786	48.6796131812	27.0970888131	17.0548452087	69.3759080162	50.5752356898	11.5832298953	11.8591433640	15.2380064680	25.0194248947	27.2581005369	17.6424707828	36.3045811495	18.7213679133	28.1638382874	40.3997099181	0	0	0	0	0	0	0	0	0	0	2.4382360579	2.1170354614	3.1728576722	0	2.9595576163	0	0	2.6029856238	0	1.0031728906	0	0	0	0	0	0	0	0	0	0
ko03010|g__Asticcacaulis.s__Asticcacaulis_taihuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5605381166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Aureimonas.s__Aureimonas_ureilytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6978681041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Bacillus.s__Bacillus_aryabhattai	0	0	0.5341880342	0	0	0	0	7.0414003341	0	0	0	0	14.1677766678	0.8680555556	0	0.1114202256	0.0394570707	0	0	0	0.1526251526	0	0	0	0	0.2572016461	0	0	0.3105270688	0.0485625486	0.0708616780	0	0	0	0.2670940171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Bacillus.s__Bacillus_flexus	0	0	0	0	0	0.5555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Bacillus.s__Bacillus_megaterium	0	0	0.8226495727	0	0	0	0.1147842057	0.4071584162	0	0.4444444444	0	0.3753753754	0.1262626263	0	0	0.7803080179	0.1462946775	0	0	0.2155185205	0.5257227462	0.2222222222	0	0.3333333333	0	0.2670940171	0	0	0.1065643649	0	0.1417233560	0.1152604887	0	0	0.4197191697	0	0	0.1111111111	0.1111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Bacillus.s__Bacillus_sp_AFS006103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2761812572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Bosea.s__Bosea_robiniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9797739663	0	3.0240103550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1819814886	4.8189033028	6.5820351654	4.1306084803	4.7157629355	8.2745084316	0	0	0	0	0	0	0	0	0	0	0	0	6.4879493505	0	0	0	0	0	0	0	0	0	0	0	0	4.3146015350	4.7854036888	0	5.3422739427	4.8792012946	0	0	4.3043326506	0	0	0	0	0	0
ko03010|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	21.8720501489	22.3894075678	15.4000723523	13.6892793147	19.7124384939	22.1942749264	10.7802164055	26.0013862846	9.9963972851	13.7084891811	11.9470397333	10.6106467894	10.8458564145	13.1536096528	9.2290162372	9.7154583098	8.4717347741	7.3290488663	8.8897298722	10.7347345759	11.8364761060	20.9383610708	26.2914208821	27.3358060538	17.0176013827	19.1488841839	21.6816228385	22.3057638638	21.6949017326	15.6246884258	14.9111095510	10.5485379682	12.7064213752	10.7479198882	11.4379938276	13.2563838062	10.2684350229	10.7282229654	12.4375643284	11.6172658017	10.3896988236	9.0831473736	16.8626696017	9.0640554390	15.1930304135	12.3351222840	8.4062694264	6.3199325442	21.1499306867	8.2745876972	9.6681581085	13.8595255480	14.7097450925	13.4635656675	12.6536722682	15.7829635076	15.1405444825	10.1057704040	12.1262426387	18.8278901272
ko03010|g__Bradyrhizobium.s__Bradyrhizobium_ottawaense	23.0153295890	29.3443023422	21.6067827659	25.2792017434	25.0148005148	28.8274164078	12.8879270481	31.5806034861	13.6136709319	15.4355258143	16.5886435280	21.7960999687	20.3255738454	25.4784269235	15.8866245935	22.2481126331	20.7825451718	21.6418593380	22.3898979997	26.3140832087	26.7228610505	30.0418322080	34.9088271998	42.5644681380	27.2337287627	32.1669656476	27.9390489334	31.8184267496	30.8411327570	33.8464142090	14.8507694335	15.1444550776	12.0204409325	18.5686958181	12.9893811638	15.8922701269	18.1379089129	16.9038847978	17.2702760820	12.8758949898	14.3572195605	19.1060303571	20.7506291276	12.2129788759	21.9697888063	16.4326510732	13.3792880598	15.4394911873	27.4303158694	15.1718259072	21.5855557801	20.4276500702	19.4539709383	19.3719597301	16.6771600923	21.4290783236	24.8437519724	19.3603849720	19.6239829249	20.2270051748
ko03010|g__Bradyrhizobium.s__Bradyrhizobium_shewense	15.3411779926	13.1310264574	10.7542674146	11.7113106927	15.0087140282	15.6828531251	9.8604083891	19.4894044691	6.2240077857	10.2610069067	6.1654598196	7.3687499837	5.8626474525	8.0025531244	5.3451237035	7.2687008878	7.3914019133	7.6932923636	8.4605787286	9.1277268618	11.2599894392	14.6938488464	19.1096100517	20.2179530190	12.0451775275	12.7318751446	10.9190286995	12.6132136401	12.4811307177	14.1334119779	8.2005847713	7.5447619926	8.6363177457	8.6968505712	7.4289171751	8.1227628839	5.2438252326	6.1266308568	5.8835146410	6.0088872516	6.1773524642	7.2957031689	6.0797384241	5.7504442289	12.0845403961	5.9855208581	5.9028208387	5.4391742192	12.6113121190	7.6922956413	7.8472921057	6.8416968826	8.1851787525	6.2519367342	8.0560714986	10.8371614299	8.2849465954	10.6173730944	7.6231868568	8.6789269756
ko03010|g__Bradyrhizobium.s__Bradyrhizobium_sp_S23321	0	0	0	0	0	0	0	15.5863982816	0	0	0	0	6.3123157015	0	0	0	0	0	0	0	9.4028698132	10.9138755897	10.7019594802	14.2559428390	8.3610939718	9.8829822617	11.1770074047	11.1225387605	10.3097625766	12.7532270825	0	0	0	6.5759807502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5007714545	6.7267633686	4.2186239027	0	0	8.1572448581	7.0665794365	7.6511695929	0
ko03010|g__Brevundimonas.s__Brevundimonas_nasdae	0	0	0	0	0	0.2866783857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6992890567	0	0	0	0.2928931423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0.2799379378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3357568656	0	0	0	1.2190593385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_anthina	0	0	0	0	0	0	0	43.1144822927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_cenocepacia	38.2894338303	13.3371816889	17.5760083592	9.2313800340	19.6583799286	29.6831231670	13.6143215476	60.4302554985	10.9273332737	132.6202828479	2.0054529740	10.7001154055	6.3621669963	5.5748222005	0.9392006126	4.2629938380	1.9040729097	0	0	2.6351888001	136.6110504321	19.9543970478	6.5985117634	18.8518148431	4.9845693801	7.4305751483	2.2148155039	24.4907271146	6.9134728950	2.6983281888	0	0	1.0836457187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0853846595	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_cepacia	14.9941428597	6.9160114424	3.6910955000	2.7457160358	9.2896700648	9.3279473538	5.9627186100	25.0811851307	7.8576704759	56.6851051534	1.8314494427	2.5036290210	5.5565066368	3.1891412093	0.7970523726	1.8132135358	0.8963858220	0.9726451597	0	0.8225562178	35.8652368825	6.2422922853	3.2555808052	7.7904114495	1.3700371597	9.7845640727	1.5981121628	6.0957634260	3.4747974818	1.2900210809	0	0	0.7110852142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6753373674	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_gladioli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6554862492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_glumae	0	0	0	0	0	1.2102812778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_lata	0	0	0	0	0	0	3.9022696309	16.5307072080	0	0	0.1566304132	1.5424419684	2.4683852451	0.7173774919	0.1004685220	0	0	0	0	0.9910862513	0	0	1.8670210208	0	0	3.0404995549	0	0	0	0.7395492994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_plantarii	0	0	0	0	0	3.4212167247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_reimsis	0	0	0	0	0	0	7.1154606073	24.7443652759	0	0	3.1145022195	2.8672307681	2.8501597402	1.3441415000	1.4596975043	0	0	0.2048510143	0	1.4206541445	0	0	3.6269308430	0	0	7.2446148648	0	0	0	1.5404797351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Burkholderia.s__Burkholderia_sp_WP9	0	0	0	0	0	0	0	0	0	4.6293482814	0	0	0	0	0	0	0	0	0	0	4.0456347643	0	0	3.4518147099	0	5.7961027875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Caballeronia.s__Caballeronia_grimmiae	1.8765873905	0	0	0	0	0.9310684414	0	2.7301275938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7007120445	0	1.5462190221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Caballeronia.s__Caballeronia_turbans	3.4833228104	0.9570986136	2.5769269350	1.1512521034	2.7448566020	1.6205908300	2.6244720408	6.8979632692	1.0673002496	4.7403774859	0.6771561398	0.9777188619	1.0591272719	1.6527044323	0.5322473554	2.0125745574	1.0183816679	0.2982147274	0.6333896674	0.7791361064	2.5197293308	3.9600561951	2.5640435767	5.0845198048	2.3662580258	2.0999508104	2.1759254072	1.7270573664	2.0555311985	0.8119142929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9462551901	0	0	0
ko03010|g__Chitinophaga.s__Chitinophaga_arvensicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1578282828	0	0	0	1.9841269841	0	0.4404287191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Chitinophaga.s__Chitinophaga_ginsengisegetis	0	0.3019323671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Chitinophaga.s__Chitinophaga_ginsengisoli	0.3129647063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Chryseobacterium.s__Chryseobacterium_culicis	0	0	0	0	0	0	5.0534357466	0	0	6.2666593308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Chryseobacterium.s__Chryseobacterium_formosense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0236173520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Chryseobacterium.s__Chryseobacterium_sp_StRB126	2.8969426076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2326894967	0	1.1435339135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Chryseobacterium.s__Chryseobacterium_zeae	0.1030645403	0.3866931210	2.2553319907	0	1.5228711098	0	0.6575728525	4.4871634781	0.8009730548	0.2198135431	0	0	0	0	0	0	0	0	0	0	0	0	1.4820730177	3.9952805860	1.4226208467	0.6061393397	0.4811083819	0.2620545073	1.2842889474	3.5979046855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Collimonas.s__Collimonas_arenae	0	0.1672211336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Collimonas.s__Collimonas_sp_OK412	0	0.5223786433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Comamonas.s__Comamonas_terrigena	0.7832028158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5236361686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Corynebacterium.s__Corynebacterium_xerosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1201346062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Curtobacterium.s__Curtobacterium_sp_ER1_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6239943648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Cystobacter.s__Cystobacter_fuscus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6225912464	0	0	0.6256447056	0	0	0	0	0	0	0	0	0	0	1.3619334698	0	0	0	0	0	0	0.8738337150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3059839483	0
ko03010|g__Delftia.s__Delftia_acidovorans	0.5404522720	0	0	0.7843570341	1.7565757839	1.7607470460	1.0525491819	1.7099878282	3.6994935787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4883076686	0	0	1.4595265087	1.8377660307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Delftia.s__Delftia_lacustris	0.3499457373	0	0	0.6545881202	0.5795600292	0.7340836074	1.2140116831	0.3992431465	2.2157584934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1200358410	0	0	0.2730085142	0.3412405226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Delftia.s__Delftia_tsuruhatensis	0.7110607125	0	0	1.2778115221	0.3506799443	0.7129505368	0.5217101921	0.6511382530	1.0572802210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3170297281	0	0	0.3042508596	0.7601133952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Ensifer.s__Ensifer_adhaerens	0.5302104842	0.1121079644	0	0.6911595970	0.4182790017	0.2261510731	0.0201873385	0.9561986173	0	0.0403453775	0.1692228326	0.0355008694	0.1513355248	0.1206632696	0.4775272036	0.3771016400	0.3697901425	0.1377347476	0.3792158730	0.0997183711	0.1416970226	0.2216287609	0.0824693515	0.5899548888	0.1626636773	0.4572578043	0.8947786403	0.3421696804	1.0117523345	0.1709655812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Enterobacter.s__Enterobacter_asburiae	0	0	0	0	0	0	0.0496031746	0.9424603175	0.2480158730	0	0	0	0.6446647461	0	0	0.3470456985	0	0.1488095238	0	0.1488095238	0.8432539683	0	0.1982361747	0.1488095238	0	0.3470456985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Enterobacter.s__Enterobacter_bugandensis	3.9545978858	0.1310272537	2.9687291269	0.2238611607	2.5146522977	2.2109335349	3.9483446848	11.4243653052	1.1127681028	3.2274032236	0.3442473543	0.8855719590	9.3918189275	2.8113926999	1.0292382639	2.4191943494	0.2274244484	1.9176981256	1.6620059603	1.4119564577	15.1112093496	3.4085830335	3.0444419358	2.6946310991	1.6511263074	4.5634328393	0.1933497378	1.6708656459	1.7163450760	0.6574001405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Enterobacter.s__Enterobacter_cancerogenus	0.1310272537	0	0.0397962432	0	0.0795924865	0	0.1193887297	0.8362582737	0	0	0.2764026403	0.1274209990	0	0.0795924865	0.0397962432	4.7422477821	1.3622758040	0	0	0	0.1193887297	0.1021241830	0	0.2003654333	0.2375970012	0.0397962432	0.2777777778	0.0397962432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Enterobacter.s__Enterobacter_cloacae	2.4812223247	0.0496031746	3.8202468852	0.0884642604	1.3040685629	1.8304545026	5.1054525094	7.1298162239	1.1150790692	2.3456827900	0	0	6.3122584734	2.6958277692	0.3397469777	1.7571898822	0.9712992326	1.9915026538	0.6708403616	0.3037415948	11.3520000261	0.6196017343	1.8597337608	2.5611191613	1.1863638652	2.2596991271	0.1704158146	1.7610954291	1.4992741259	1.6592641842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9841269841	0
ko03010|g__Enterobacter.s__Enterobacter_hormaechei	0.1255776572	0	0	0	0.0251155314	0.1004621258	0	0.2008789167	0	0	0	0	0	0.0502310629	0	0.0251155314	0	0	0	0.0251155314	0.1004621258	0	0	0	0	0	0	0	0.1255776572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010|g__Enterobacter.s__Enterobacter_kobei	0.6330089940	0	0	0	0.2354048964	0.4878249171	0.2835558595	0.7663986197	0.0396825397	0.0397962432	0.8960573477	0	0.0397962432	0.0852079073	0	0.2841891235	0	0	0	0	1.9372987722	0	0	0	0	0	0	0	0.2442791767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
